time,signal
14.725,2617
14.73333,2424
14.74167,2252
14.75,2099
14.75833,1964
14.76667,1844
14.775,1736
14.78333,1639
14.79167,1552
14.8,1474
14.80833,1404
14.81667,1340
14.825,1282
14.83333,1229
14.84167,1180
14.85,1136
14.85833,1096
14.86667,1058
14.875,1024
14.88333,991
14.89167,961
14.9,933
14.90833,907
14.91667,882
14.925,859
14.93333,837
14.94167,817
14.95,798
14.95833,780
14.96667,763
14.975,747
14.98333,731
14.99167,717
15.0,703
15.00833,689
15.01667,676
15.025,664
15.03333,653
15.04167,642
15.05,631
15.05833,621
15.06667,612
15.075,603
15.08333,594
15.09167,586
15.1,578
15.10833,571
15.11667,564
15.125,557
15.13333,550
15.14167,544
15.15,538
15.15833,532
15.16667,527
15.175,521
15.18333,516
15.19167,511
15.2,507
15.20833,503
15.21667,499
15.225,495
15.23333,491
15.24167,488
15.25,484
15.25833,481
15.26667,477
15.275,474
15.28333,471
15.29167,468
15.3,465
15.30833,463
15.31667,460
15.325,458
15.33333,456
15.34167,453
15.35,451
15.35833,449
15.36667,447
15.375,445
15.38333,443
15.39167,441
15.4,439
15.40833,437
15.41667,436
15.425,435
15.43333,434
15.44167,432
15.45,431
15.45833,429
15.46667,428
15.475,427
15.48333,426
15.49167,424
15.5,422
15.50833,421
15.51667,419
15.525,418
15.53333,417
15.54167,416
15.55,414
15.55833,413
15.56667,412
15.575,410
15.58333,409
15.59167,407
15.6,406
15.60833,405
15.61667,403
15.625,402
15.63333,401
15.64167,400
15.65,399
15.65833,398
15.66667,397
15.675,396
15.68333,395
15.69167,394
15.7,392
15.70833,391
15.71667,390
15.725,388
15.73333,388
15.74167,387
15.75,386
15.75833,385
15.76667,385
15.775,384
15.78333,384
15.79167,383
15.8,382
15.80833,382
15.81667,381
15.825,381
15.83333,380
15.84167,380
15.85,379
15.85833,378
15.86667,378
15.875,377
15.88333,377
15.89167,376
15.9,375
15.90833,375
15.91667,374
15.925,374
15.93333,374
15.94167,374
15.95,373
15.95833,373
15.96667,373
15.975,372
15.98333,372
15.99167,371
16.0,371
