time,signal
16.74167,818
16.75,817
16.75833,817
16.76667,817
16.775,817
16.78333,816
16.79167,816
16.8,816
16.80833,815
16.81667,814
16.825,813
16.83333,812
16.84167,812
16.85,812
16.85833,811
16.86667,811
16.875,811
16.88333,810
16.89167,810
16.9,810
16.90833,809
16.91667,809
16.925,808
16.93333,808
16.94167,808
16.95,808
16.95833,807
16.96667,807
16.975,806
16.98333,806
16.99167,805
17.0,805
