time,signal
16.76667,813
16.775,813
16.78333,812
16.79167,812
16.8,812
16.80833,811
16.81667,811
16.825,811
16.83333,811
16.84167,810
16.85,810
16.85833,810
16.86667,809
16.875,809
16.88333,809
16.89167,809
16.9,808
16.90833,808
16.91667,808
16.925,807
16.93333,807
16.94167,807
16.95,806
16.95833,806
16.96667,805
16.975,805
16.98333,805
16.99167,804
17.0,804
