time,signal
13.80833,6884
13.81667,6707
13.825,6524
13.83333,6334
13.84167,6139
13.85,5940
13.85833,5737
13.86667,5532
13.875,5326
13.88333,5119
13.89167,4913
13.9,4708
13.90833,4505
13.91667,4304
13.925,4106
13.93333,3911
13.94167,3721
13.95,3535
13.95833,3354
13.96667,3178
13.975,3008
13.98333,2843
13.99167,2684
14.0,2532
14.00833,2385
14.01667,2245
14.025,2111
14.03333,1984
14.04167,1862
14.05,1747
14.05833,1638
14.06667,1534
14.075,1437
14.08333,1345
14.09167,1259
14.1,1177
14.10833,1100
14.11667,1028
14.125,961
14.13333,898
14.14167,839
14.15,784
14.15833,733
14.16667,685
14.175,641
14.18333,600
14.19167,562
14.2,526
14.20833,493
14.21667,462
14.225,433
14.23333,407
14.24167,382
14.25,360
14.25833,339
14.26667,320
14.275,303
14.28333,286
14.29167,271
14.3,256
14.30833,243
14.31667,230
14.325,219
14.33333,208
14.34167,198
14.35,189
14.35833,180
14.36667,172
14.375,165
14.38333,159
14.39167,152
14.4,146
14.40833,140
14.41667,135
14.425,130
14.43333,126
14.44167,122
14.45,118
14.45833,114
14.46667,110
14.475,106
14.48333,103
14.49167,100
14.5,96
14.50833,93
14.51667,90
14.525,88
14.53333,85
14.54167,83
14.55,81
14.55833,79
14.56667,77
14.575,75
14.58333,73
14.59167,72
14.6,70
14.60833,68
14.61667,67
14.625,65
14.63333,64
14.64167,63
14.65,62
14.65833,60
14.66667,59
14.675,58
14.68333,57
14.69167,56
14.7,55
14.70833,54
14.71667,54
14.725,53
14.73333,52
14.74167,51
14.75,50
14.75833,49
14.76667,48
14.775,47
14.78333,46
14.79167,46
14.8,45
14.80833,44
14.81667,43
14.825,43
14.83333,42
14.84167,42
14.85,42
14.85833,42
14.86667,41
14.875,41
14.88333,40
14.89167,39
14.9,39
14.90833,38
14.91667,38
14.925,37
14.93333,37
14.94167,37
14.95,36
14.95833,36
14.96667,35
14.975,35
14.98333,34
14.99167,34
15.0,33
15.00833,33
15.01667,33
15.025,32
15.03333,32
15.04167,32
15.05,31
15.05833,30
15.06667,30
15.075,30
15.08333,30
15.09167,30
15.1,30
15.10833,30
15.11667,29
15.125,29
15.13333,28
15.14167,28
15.15,28
15.15833,28
15.16667,27
15.175,27
15.18333,27
15.19167,27
15.2,27
15.20833,27
15.21667,27
15.225,27
15.23333,27
15.24167,28
15.25,28
15.25833,29
15.26667,29
15.275,30
15.28333,31
15.29167,33
15.3,35
15.30833,37
15.31667,39
15.325,42
15.33333,46
15.34167,50
15.35,54
15.35833,60
15.36667,66
15.375,73
15.38333,81
15.39167,90
15.4,100
15.40833,111
15.41667,123
15.425,135
15.43333,149
15.44167,164
15.45,180
15.45833,196
15.46667,215
15.475,234
15.48333,255
15.49167,276
15.5,298
15.50833,321
15.51667,345
15.525,370
15.53333,395
15.54167,420
15.55,446
15.55833,472
15.56667,499
15.575,525
15.58333,552
15.59167,578
15.6,604
15.60833,629
15.61667,654
15.625,678
15.63333,701
15.64167,723
15.65,744
15.65833,764
15.66667,783
15.675,801
15.68333,818
15.69167,833
15.7,847
15.70833,859
15.71667,869
15.725,878
15.73333,885
15.74167,891
15.75,895
15.75833,897
15.76667,898
15.775,897
15.78333,894
15.79167,891
15.8,885
15.80833,878
15.81667,869
15.825,859
15.83333,847
15.84167,834
15.85,820
15.85833,805
15.86667,788
15.875,771
15.88333,752
15.89167,733
15.9,713
15.90833,693
15.91667,671
15.925,650
15.93333,628
15.94167,606
15.95,584
15.95833,561
15.96667,539
15.975,516
15.98333,494
15.99167,472
16.0,451
