time,signal
15.225,506
15.23333,500
15.24167,496
15.25,491
15.25833,486
15.26667,481
15.275,477
15.28333,473
15.29167,468
15.3,464
15.30833,460
15.31667,456
15.325,452
15.33333,449
15.34167,445
15.35,442
15.35833,438
15.36667,435
15.375,432
15.38333,429
15.39167,426
15.4,423
15.40833,420
15.41667,417
15.425,414
15.43333,411
15.44167,408
15.45,405
15.45833,402
15.46667,400
15.475,397
15.48333,395
15.49167,392
15.5,390
15.50833,387
15.51667,385
15.525,383
15.53333,380
15.54167,378
15.55,376
15.55833,373
15.56667,371
15.575,368
15.58333,366
15.59167,364
15.6,362
15.60833,360
15.61667,357
15.625,355
15.63333,353
15.64167,351
15.65,349
15.65833,347
15.66667,345
15.675,343
15.68333,341
15.69167,339
15.7,337
15.70833,335
15.71667,332
15.725,331
15.73333,329
15.74167,327
15.75,325
15.75833,323
15.76667,321
15.775,319
15.78333,317
15.79167,315
15.8,314
15.80833,312
15.81667,310
15.825,308
15.83333,307
15.84167,305
15.85,303
15.85833,302
15.86667,301
15.875,299
15.88333,298
15.89167,296
15.9,295
15.90833,294
15.91667,293
15.925,292
15.93333,291
15.94167,290
15.95,289
15.95833,288
15.96667,286
15.975,285
15.98333,284
15.99167,283
16.0,282
