time,signal
13.98333,50762
13.99167,50914
14.0,50994
14.00833,50994
14.01667,50909
14.025,50733
14.03333,50462
14.04167,50093
14.05,49623
14.05833,49050
14.06667,48374
14.075,47592
14.08333,46706
14.09167,45715
14.1,44620
14.10833,43423
14.11667,42126
14.125,40735
14.13333,39254
14.14167,37692
14.15,36056
14.15833,34359
14.16667,32612
14.175,30829
14.18333,29026
14.19167,27218
14.2,25419
14.20833,23645
14.21667,21911
14.225,20228
14.23333,18609
14.24167,17064
14.25,15601
14.25833,14225
14.26667,12941
14.275,11751
14.28333,10655
14.29167,9652
14.3,8738
14.30833,7910
14.31667,7163
14.325,6493
14.33333,5894
14.34167,5360
14.35,4886
14.35833,4465
14.36667,4093
14.375,3765
14.38333,3475
14.39167,3220
14.4,2995
14.40833,2796
14.41667,2621
14.425,2467
14.43333,2330
14.44167,2209
14.45,2102
14.45833,2007
14.46667,1923
14.475,1847
14.48333,1781
14.49167,1720
14.5,1666
14.50833,1617
14.51667,1573
14.525,1533
14.53333,1496
14.54167,1463
14.55,1432
14.55833,1404
14.56667,1378
14.575,1355
14.58333,1333
14.59167,1312
14.6,1293
14.60833,1275
14.61667,1259
14.625,1243
14.63333,1229
14.64167,1215
14.65,1202
14.65833,1190
14.66667,1179
14.675,1168
14.68333,1158
14.69167,1149
14.7,1140
14.70833,1131
14.71667,1122
14.725,1114
14.73333,1106
14.74167,1099
14.75,1092
14.75833,1085
14.76667,1079
14.775,1073
14.78333,1067
14.79167,1062
14.8,1057
14.80833,1052
14.81667,1047
14.825,1042
14.83333,1038
14.84167,1033
14.85,1029
14.85833,1025
14.86667,1021
14.875,1018
14.88333,1014
14.89167,1010
14.9,1007
14.90833,1004
14.91667,1001
14.925,998
14.93333,996
14.94167,993
14.95,991
14.95833,988
14.96667,986
14.975,983
14.98333,981
14.99167,979
15.0,977
15.00833,975
15.01667,973
15.025,971
15.03333,969
15.04167,967
15.05,966
15.05833,964
15.06667,962
15.075,960
15.08333,959
15.09167,957
15.1,956
15.10833,954
15.11667,952
15.125,951
15.13333,950
15.14167,949
15.15,948
15.15833,947
15.16667,945
15.175,944
15.18333,943
15.19167,941
15.2,940
15.20833,938
15.21667,937
15.225,936
15.23333,936
15.24167,934
15.25,933
15.25833,932
15.26667,931
15.275,930
15.28333,929
15.29167,928
15.3,927
15.30833,926
15.31667,925
15.325,924
15.33333,923
15.34167,922
15.35,921
15.35833,920
15.36667,919
15.375,918
15.38333,917
15.39167,916
15.4,915
15.40833,914
15.41667,913
15.425,912
15.43333,911
15.44167,910
15.45,909
15.45833,908
15.46667,907
15.475,906
15.48333,905
15.49167,904
15.5,903
15.50833,902
15.51667,901
15.525,900
15.53333,899
15.54167,898
15.55,898
15.55833,897
15.56667,897
15.575,896
15.58333,895
15.59167,893
15.6,892
15.60833,891
15.61667,890
15.625,889
15.63333,888
15.64167,887
15.65,886
15.65833,885
15.66667,884
15.675,883
15.68333,883
15.69167,882
15.7,881
15.70833,881
15.71667,880
15.725,879
15.73333,878
15.74167,878
15.75,877
15.75833,876
15.76667,876
15.775,875
15.78333,874
15.79167,873
15.8,872
15.80833,871
15.81667,871
15.825,870
15.83333,869
15.84167,869
15.85,868
15.85833,867
15.86667,867
15.875,866
15.88333,866
15.89167,865
15.9,864
15.90833,863
15.91667,863
15.925,862
15.93333,862
15.94167,861
15.95,861
15.95833,860
15.96667,859
15.975,859
15.98333,858
15.99167,858
16.0,857
16.00833,856
16.01667,856
16.025,855
16.03333,854
16.04167,854
16.05,853
16.05833,852
16.06667,851
16.075,851
16.08333,850
16.09167,850
16.1,849
16.10833,849
16.11667,849
16.125,848
16.13333,847
16.14167,846
16.15,846
16.15833,845
16.16667,845
16.175,845
16.18333,845
16.19167,844
16.2,844
16.20833,843
16.21667,843
16.225,843
16.23333,842
16.24167,841
16.25,840
16.25833,840
16.26667,839
16.275,839
16.28333,839
16.29167,838
16.3,838
16.30833,837
16.31667,836
16.325,836
16.33333,835
16.34167,835
16.35,835
16.35833,834
16.36667,834
16.375,834
16.38333,833
16.39167,833
16.4,832
16.40833,832
16.41667,831
16.425,831
16.43333,830
16.44167,830
16.45,830
16.45833,829
16.46667,829
16.475,828
16.48333,828
16.49167,828
16.5,827
16.50833,827
16.51667,827
16.525,826
16.53333,826
16.54167,826
16.55,825
16.55833,825
16.56667,824
16.575,824
16.58333,823
16.59167,823
16.6,823
16.60833,823
16.61667,823
16.625,823
16.63333,823
16.64167,822
16.65,822
16.65833,822
16.66667,821
16.675,820
16.68333,820
16.69167,819
16.7,819
16.70833,819
16.71667,819
16.725,819
16.73333,819
16.74167,818
16.75,818
16.75833,818
16.76667,817
16.775,817
16.78333,816
16.79167,816
16.8,815
16.80833,814
16.81667,814
16.825,814
16.83333,814
16.84167,814
16.85,813
16.85833,813
16.86667,813
16.875,812
16.88333,812
16.89167,812
16.9,811
16.90833,811
16.91667,810
16.925,810
16.93333,809
16.94167,809
16.95,809
16.95833,809
16.96667,809
16.975,809
16.98333,808
16.99167,807
17.0,807
