time,signal
16.78333,792
16.79167,791
16.8,791
16.80833,792
16.81667,792
16.825,792
16.83333,791
16.84167,791
16.85,791
16.85833,790
16.86667,790
16.875,789
16.88333,789
16.89167,788
16.9,788
16.90833,788
16.91667,787
16.925,787
16.93333,787
16.94167,787
16.95,787
16.95833,787
16.96667,786
16.975,786
16.98333,786
16.99167,785
17.0,785
