time,signal
1.61,0.002
1.62,0.002
1.6300000000000001,0.002
1.6400000000000001,0.002
1.6500000000000001,0.002
1.6600000000000001,0.002
1.67,0.002
1.68,0.002
1.69,0.002
1.7,0.002
1.71,0.002
1.72,0.003
1.73,0.003
1.74,0.003
1.75,0.003
1.76,0.003
1.77,0.003
1.78,0.003
1.79,0.003
1.8,0.004
1.81,0.004
1.82,0.004
1.83,0.004
1.84,0.004
1.85,0.004
1.86,0.005
1.87,0.005
1.8800000000000001,0.005
1.8900000000000001,0.005
1.9000000000000001,0.005
1.9100000000000001,0.006
1.92,0.006
1.93,0.006
1.94,0.006
1.95,0.007
1.96,0.007
1.97,0.007
1.98,0.007
1.99,0.008
2.0,0.008
2.0100000000000002,0.008
2.02,0.009
2.0300000000000002,0.009
2.04,0.009
2.05,0.01
2.06,0.01
2.07,0.011
2.08,0.011
2.09,0.011
2.1,0.012
2.11,0.012
2.12,0.013
2.13,0.013
2.14,0.014
2.15,0.014
2.16,0.015
2.17,0.016
2.18,0.016
2.19,0.017
2.2,0.018
2.21,0.018
2.22,0.019
2.23,0.02
2.24,0.02
2.25,0.021
2.2600000000000002,0.022
2.27,0.023
2.2800000000000002,0.024
2.29,0.025
2.3000000000000003,0.025
2.31,0.026
2.32,0.027
2.33,0.028
2.34,0.03
2.35,0.031
2.36,0.032
2.37,0.033
2.38,0.034
2.39,0.035
2.4,0.037
2.41,0.038
2.42,0.039
2.43,0.041
2.44,0.042
2.45,0.044
2.46,0.045
2.47,0.047
2.48,0.049
2.49,0.051
2.5,0.052
2.5100000000000002,0.054
2.52,0.056
2.5300000000000002,0.058
2.54,0.06
2.5500000000000003,0.062
2.56,0.064
2.57,0.067
2.58,0.069
2.59,0.071
2.6,0.074
2.61,0.076
2.62,0.079
2.63,0.082
2.64,0.085
2.65,0.088
2.66,0.091
2.67,0.094
2.68,0.097
2.69,0.1
2.7,0.103
2.71,0.107
2.72,0.11
2.73,0.114
2.74,0.118
2.75,0.122
2.7600000000000002,0.126
2.77,0.13
2.7800000000000002,0.134
2.79,0.139
2.8000000000000003,0.143
2.81,0.148
2.82,0.152
2.83,0.157
2.84,0.162
2.85,0.168
2.86,0.173
2.87,0.179
2.88,0.184
2.89,0.19
2.9,0.196
2.91,0.202
2.92,0.209
2.93,0.215
2.94,0.222
2.95,0.229
2.96,0.236
2.97,0.243
2.98,0.25
2.99,0.258
3.0,0.266
3.0100000000000002,0.274
3.02,0.282
3.0300000000000002,0.291
3.04,0.3
3.0500000000000003,0.309
3.06,0.318
3.0700000000000003,0.327
3.08,0.337
3.09,0.347
3.1,0.357
3.11,0.368
3.12,0.378
3.13,0.389
3.14,0.401
3.15,0.412
3.16,0.424
3.17,0.436
3.18,0.449
3.19,0.462
3.2,0.475
3.21,0.488
3.22,0.502
3.23,0.516
3.24,0.531
3.25,0.546
3.2600000000000002,0.561
3.27,0.576
3.2800000000000002,0.592
3.29,0.609
3.3000000000000003,0.625
3.31,0.642
3.3200000000000003,0.66
3.33,0.678
3.34,0.696
3.35,0.715
3.36,0.734
3.37,0.753
3.38,0.774
3.39,0.794
3.4,0.815
3.41,0.836
3.42,0.858
3.43,0.881
3.44,0.904
3.45,0.927
3.46,0.951
3.47,0.975
3.48,1.0
3.49,1.026
3.5,1.052
3.5100000000000002,1.078
3.52,1.105
3.5300000000000002,1.133
3.54,1.161
3.5500000000000003,1.19
3.56,1.22
3.5700000000000003,1.25
3.58,1.28
3.59,1.312
3.6,1.344
3.61,1.376
3.62,1.409
3.63,1.443
3.64,1.478
3.65,1.513
3.66,1.549
3.67,1.586
3.68,1.623
3.69,1.661
3.7,1.7
3.71,1.739
3.72,1.779
3.73,1.82
3.74,1.862
3.75,1.904
3.7600000000000002,1.948
3.77,1.992
3.7800000000000002,2.036
3.79,2.082
3.8000000000000003,2.128
3.81,2.176
3.8200000000000003,2.224
3.83,2.273
3.84,2.322
3.85,2.373
3.86,2.424
3.87,2.477
3.88,2.53
3.89,2.584
3.9,2.639
3.91,2.695
3.92,2.752
3.93,2.809
3.94,2.868
3.95,2.928
3.96,2.988
3.97,3.049
3.98,3.112
3.99,3.175
4.0,3.239
4.01,3.305
4.0200000000000005,3.371
4.03,3.438
4.04,3.506
4.05,3.576
4.0600000000000005,3.646
4.07,3.717
4.08,3.789
4.09,3.863
4.1,3.937
4.11,4.012
4.12,4.089
4.13,4.166
4.14,4.244
4.15,4.324
4.16,4.404
4.17,4.486
4.18,4.569
4.19,4.652
4.2,4.737
4.21,4.823
4.22,4.91
4.23,4.998
4.24,5.087
4.25,5.177
4.26,5.268
4.2700000000000005,5.36
4.28,5.453
4.29,5.548
4.3,5.643
4.3100000000000005,5.739
4.32,5.837
4.33,5.936
4.34,6.035
4.3500000000000005,6.136
4.36,6.238
4.37,6.34
4.38,6.444
4.39,6.549
4.4,6.655
4.41,6.762
4.42,6.87
4.43,6.979
4.44,7.089
4.45,7.201
4.46,7.313
4.47,7.426
4.48,7.54
4.49,7.655
4.5,7.771
4.51,7.888
4.5200000000000005,8.006
4.53,8.125
4.54,8.245
4.55,8.366
4.5600000000000005,8.488
4.57,8.61
4.58,8.734
4.59,8.858
4.6000000000000005,8.984
4.61,9.11
4.62,9.237
4.63,9.365
4.64,9.493
4.65,9.623
4.66,9.753
4.67,9.884
4.68,10.016
4.69,10.149
4.7,10.282
4.71,10.416
4.72,10.551
4.73,10.686
4.74,10.822
4.75,10.959
4.76,11.096
4.7700000000000005,11.234
4.78,11.373
4.79,11.512
4.8,11.651
4.8100000000000005,11.791
4.82,11.932
4.83,12.073
4.84,12.214
4.8500000000000005,12.356
4.86,12.498
4.87,12.641
4.88,12.784
4.89,12.927
4.9,13.071
4.91,13.215
4.92,13.359
4.93,13.504
4.94,13.648
4.95,13.793
4.96,13.938
4.97,14.083
4.98,14.228
4.99,14.373
5.0,14.518
5.01,14.663
5.0200000000000005,14.809
5.03,14.954
5.04,15.099
5.05,15.244
5.0600000000000005,15.388
5.07,15.533
5.08,15.677
5.09,15.821
5.1000000000000005,15.965
5.11,16.109
5.12,16.252
5.13,16.395
5.14,16.537
5.15,16.679
5.16,16.821
5.17,16.962
5.18,17.102
5.19,17.242
5.2,17.381
5.21,17.52
5.22,17.658
5.23,17.796
5.24,17.932
5.25,18.068
5.26,18.203
5.2700000000000005,18.338
5.28,18.471
5.29,18.604
5.3,18.735
5.3100000000000005,18.866
5.32,18.996
5.33,19.124
5.34,19.252
5.3500000000000005,19.378
5.36,19.504
5.37,19.628
5.38,19.751
5.39,19.873
5.4,19.993
5.41,20.113
5.42,20.231
5.43,20.347
5.44,20.463
5.45,20.577
5.46,20.689
5.47,20.8
5.48,20.91
5.49,21.018
5.5,21.124
5.51,21.229
5.5200000000000005,21.332
5.53,21.434
5.54,21.533
5.55,21.632
5.5600000000000005,21.728
5.57,21.823
5.58,21.916
5.59,22.007
5.6000000000000005,22.096
5.61,22.184
5.62,22.269
5.63,22.353
5.64,22.435
5.65,22.514
5.66,22.592
5.67,22.668
5.68,22.742
5.69,22.814
5.7,22.883
5.71,22.951
5.72,23.016
5.73,23.08
5.74,23.141
5.75,23.2
5.76,23.257
5.7700000000000005,23.312
5.78,23.364
5.79,23.415
5.8,23.463
5.8100000000000005,23.508
5.82,23.552
5.83,23.593
5.84,23.632
5.8500000000000005,23.669
5.86,23.703
5.87,23.735
5.88,23.765
5.89,23.792
5.9,23.817
5.91,23.84
5.92,23.86
5.93,23.878
5.94,23.894
5.95,23.907
5.96,23.918
5.97,23.926
5.98,23.932
5.99,23.936
6.0,23.937
6.01,23.936
6.0200000000000005,23.932
6.03,23.926
6.04,23.918
6.05,23.907
6.0600000000000005,23.894
6.07,23.879
6.08,23.861
6.09,23.84
6.1000000000000005,23.818
6.11,23.793
6.12,23.766
6.13,23.736
6.140000000000001,23.704
6.15,23.67
6.16,23.633
6.17,23.594
6.18,23.553
6.19,23.51
6.2,23.464
6.21,23.416
6.22,23.366
6.23,23.313
6.24,23.259
6.25,23.202
6.26,23.143
6.2700000000000005,23.082
6.28,23.018
6.29,22.953
6.3,22.886
6.3100000000000005,22.816
6.32,22.744
6.33,22.671
6.34,22.595
6.3500000000000005,22.518
6.36,22.438
6.37,22.356
6.38,22.273
6.390000000000001,22.188
6.4,22.1
6.41,22.011
6.42,21.92
6.43,21.828
6.44,21.733
6.45,21.637
6.46,21.539
6.47,21.44
6.48,21.338
6.49,21.235
6.5,21.131
6.51,21.025
6.5200000000000005,20.917
6.53,20.808
6.54,20.698
6.55,20.586
6.5600000000000005,20.472
6.57,20.358
6.58,20.241
6.59,20.124
6.6000000000000005,20.005
6.61,19.885
6.62,19.764
6.63,19.642
6.640000000000001,19.518
6.65,19.393
6.66,19.268
6.67,19.141
6.68,19.013
6.69,18.884
6.7,18.755
6.71,18.624
6.72,18.492
6.73,18.36
6.74,18.227
6.75,18.093
6.76,17.958
6.7700000000000005,17.823
6.78,17.687
6.79,17.55
6.8,17.413
6.8100000000000005,17.275
6.82,17.137
6.83,16.998
6.84,16.858
6.8500000000000005,16.719
6.86,16.579
6.87,16.438
6.88,16.297
6.890000000000001,16.156
6.9,16.015
6.91,15.873
6.92,15.732
6.93,15.59
6.94,15.448
6.95,15.306
6.96,15.164
6.97,15.022
6.98,14.88
6.99,14.738
7.0,14.596
7.01,14.454
7.0200000000000005,14.313
7.03,14.171
7.04,14.03
7.05,13.889
7.0600000000000005,13.749
7.07,13.609
7.08,13.469
7.09,13.329
7.1000000000000005,13.19
7.11,13.052
7.12,12.914
7.13,12.776
7.140000000000001,12.639
7.15,12.503
7.16,12.367
7.17,12.232
7.18,12.098
7.19,11.964
7.2,11.831
7.21,11.699
7.22,11.567
7.23,11.437
7.24,11.307
7.25,11.178
7.26,11.05
7.2700000000000005,10.923
7.28,10.797
7.29,10.672
7.3,10.548
7.3100000000000005,10.425
7.32,10.303
7.33,10.182
7.34,10.063
7.3500000000000005,9.944
7.36,9.827
7.37,9.711
7.38,9.596
7.390000000000001,9.482
7.4,9.37
7.41,9.259
7.42,9.149
7.43,9.041
7.44,8.934
7.45,8.829
7.46,8.724
7.47,8.622
7.48,8.521
7.49,8.421
7.5,8.323
7.51,8.226
7.5200000000000005,8.131
7.53,8.038
7.54,7.946
7.55,7.855
7.5600000000000005,7.767
7.57,7.68
7.58,7.594
7.59,7.511
7.6000000000000005,7.429
7.61,7.349
7.62,7.27
7.63,7.194
7.640000000000001,7.119
7.65,7.046
7.66,6.975
7.67,6.905
7.68,6.838
7.69,6.772
7.7,6.709
7.71,6.647
7.72,6.587
7.73,6.529
7.74,6.473
7.75,6.419
7.76,6.367
7.7700000000000005,6.317
7.78,6.269
7.79,6.223
7.8,6.179
7.8100000000000005,6.137
7.82,6.097
7.83,6.059
7.84,6.024
7.8500000000000005,5.99
7.86,5.958
7.87,5.929
7.88,5.902
7.890000000000001,5.876
7.9,5.853
7.91,5.832
7.92,5.814
7.930000000000001,5.797
7.94,5.783
7.95,5.77
7.96,5.76
7.97,5.752
7.98,5.746
7.99,5.743
8.0,5.741
8.01,5.742
8.02,5.745
8.03,5.75
8.040000000000001,5.758
8.05,5.767
8.06,5.779
8.07,5.793
8.08,5.809
8.09,5.827
8.1,5.848
8.11,5.87
8.120000000000001,5.895
8.13,5.922
8.14,5.951
8.15,5.982
8.16,6.015
8.17,6.051
8.18,6.089
8.19,6.128
8.2,6.17
8.21,6.214
8.22,6.26
8.23,6.308
8.24,6.358
8.25,6.41
8.26,6.464
8.27,6.52
8.28,6.578
8.290000000000001,6.638
8.3,6.7
8.31,6.764
8.32,6.83
8.33,6.898
8.34,6.967
8.35,7.039
8.36,7.112
8.370000000000001,7.187
8.38,7.263
8.39,7.342
8.4,7.422
8.41,7.503
8.42,7.587
8.43,7.672
8.44,7.758
8.45,7.846
8.46,7.936
8.47,8.027
8.48,8.119
8.49,8.213
8.5,8.308
8.51,8.404
8.52,8.502
8.53,8.601
8.540000000000001,8.701
8.55,8.802
8.56,8.905
8.57,9.008
8.58,9.113
8.59,9.218
8.6,9.324
8.61,9.432
8.620000000000001,9.54
8.63,9.648
8.64,9.758
8.65,9.868
8.66,9.979
8.67,10.09
8.68,10.202
8.69,10.314
8.700000000000001,10.427
8.71,10.54
8.72,10.654
8.73,10.767
8.74,10.881
8.75,10.995
8.76,11.11
8.77,11.224
8.78,11.338
8.790000000000001,11.452
8.8,11.566
8.81,11.679
8.82,11.793
8.83,11.906
8.84,12.019
8.85,12.131
8.86,12.243
8.870000000000001,12.354
8.88,12.465
8.89,12.574
8.9,12.684
8.91,12.792
8.92,12.9
8.93,13.006
8.94,13.112
8.950000000000001,13.217
8.96,13.32
8.97,13.423
8.98,13.524
8.99,13.624
9.0,13.723
9.01,13.82
9.02,13.916
9.03,14.011
9.040000000000001,14.104
9.05,14.195
9.06,14.285
9.07,14.373
9.08,14.46
9.09,14.544
9.1,14.627
9.11,14.708
9.120000000000001,14.787
9.13,14.864
9.14,14.939
9.15,15.012
9.16,15.082
9.17,15.151
9.18,15.218
9.19,15.282
9.200000000000001,15.344
9.21,15.404
9.22,15.461
9.23,15.516
9.24,15.568
9.25,15.618
9.26,15.666
9.27,15.711
9.28,15.754
9.290000000000001,15.794
9.3,15.831
9.31,15.866
9.32,15.898
9.33,15.928
9.34,15.955
9.35,15.979
9.36,16.0
9.370000000000001,16.019
9.38,16.035
9.39,16.048
9.4,16.059
9.41,16.066
9.42,16.071
9.43,16.073
9.44,16.073
9.450000000000001,16.069
9.46,16.063
9.47,16.054
9.48,16.042
9.49,16.027
9.5,16.01
9.51,15.99
9.52,15.967
9.53,15.941
9.540000000000001,15.913
9.55,15.881
9.56,15.848
9.57,15.811
9.58,15.772
9.59,15.73
9.6,15.685
9.61,15.638
9.620000000000001,15.588
9.63,15.535
9.64,15.48
9.65,15.423
9.66,15.363
9.67,15.3
9.68,15.235
9.69,15.168
9.700000000000001,15.098
9.71,15.026
9.72,14.952
9.73,14.875
9.74,14.796
9.75,14.715
9.76,14.632
9.77,14.547
9.78,14.459
9.790000000000001,14.37
9.8,14.278
9.81,14.185
9.82,14.09
9.83,13.993
9.84,13.894
9.85,13.793
9.86,13.691
9.870000000000001,13.587
9.88,13.481
9.89,13.374
9.9,13.265
9.91,13.155
9.92,13.044
9.93,12.931
9.94,12.817
9.950000000000001,12.701
9.96,12.584
9.97,12.467
9.98,12.348
9.99,12.228
10.0,12.107
10.01,11.985
10.02,11.862
10.03,11.738
10.040000000000001,11.614
10.05,11.489
10.06,11.363
10.07,11.237
10.08,11.11
10.09,10.982
10.1,10.854
10.11,10.726
10.120000000000001,10.597
10.13,10.468
10.14,10.338
10.15,10.209
10.16,10.079
10.17,9.949
10.18,9.819
10.19,9.689
10.200000000000001,9.559
10.21,9.429
10.22,9.299
10.23,9.169
10.24,9.04
10.25,8.911
10.26,8.782
10.27,8.653
10.28,8.525
10.290000000000001,8.397
10.3,8.269
10.31,8.142
10.32,8.016
10.33,7.89
10.34,7.765
10.35,7.64
10.36,7.516
10.370000000000001,7.393
10.38,7.27
10.39,7.148
10.4,7.027
10.41,6.907
10.42,6.787
10.43,6.669
10.44,6.551
10.450000000000001,6.434
10.46,6.319
10.47,6.204
10.48,6.09
10.49,5.977
10.5,5.865
10.51,5.755
10.52,5.645
10.53,5.537
10.540000000000001,5.429
10.55,5.323
10.56,5.218
10.57,5.114
10.58,5.011
10.59,4.91
10.6,4.809
10.61,4.71
10.620000000000001,4.612
10.63,4.515
10.64,4.42
10.65,4.326
10.66,4.233
10.67,4.141
10.68,4.05
10.69,3.961
10.700000000000001,3.873
10.71,3.787
10.72,3.701
10.73,3.617
10.74,3.534
10.75,3.453
10.76,3.372
10.77,3.293
10.78,3.216
10.790000000000001,3.139
10.8,3.064
10.81,2.99
10.82,2.918
10.83,2.846
10.84,2.776
10.85,2.707
10.86,2.639
10.870000000000001,2.573
10.88,2.508
10.89,2.444
10.9,2.381
10.91,2.319
10.92,2.259
10.93,2.2
10.94,2.142
10.950000000000001,2.085
10.96,2.029
10.97,1.974
10.98,1.921
10.99,1.869
11.0,1.817
11.01,1.767
11.02,1.718
11.03,1.67
11.040000000000001,1.623
11.05,1.577
11.06,1.532
11.07,1.488
11.08,1.445
11.09,1.404
11.1,1.363
11.11,1.323
11.120000000000001,1.284
11.13,1.245
11.14,1.208
11.15,1.172
11.16,1.137
11.17,1.102
11.18,1.068
11.19,1.035
11.200000000000001,1.003
11.21,0.972
11.22,0.942
11.23,0.912
11.24,0.883
11.25,0.855
11.26,0.828
11.27,0.801
11.28,0.776
11.290000000000001,0.75
11.3,0.726
11.31,0.702
11.32,0.679
11.33,0.656
11.34,0.635
11.35,0.613
11.36,0.593
11.370000000000001,0.573
11.38,0.553
11.39,0.534
11.4,0.516
11.41,0.498
11.42,0.481
11.43,0.464
11.44,0.448
11.450000000000001,0.432
11.46,0.417
11.47,0.402
11.48,0.387
11.49,0.373
11.5,0.36
11.51,0.347
11.52,0.334
11.53,0.322
11.540000000000001,0.31
11.55,0.299
11.56,0.288
11.57,0.277
11.58,0.267
11.59,0.257
11.6,0.247
11.61,0.237
11.620000000000001,0.228
11.63,0.22
11.64,0.211
11.65,0.203
11.66,0.195
11.67,0.187
11.68,0.18
11.69,0.173
11.700000000000001,0.166
11.71,0.16
11.72,0.153
11.73,0.147
11.74,0.141
11.75,0.135
11.76,0.13
11.77,0.125
11.78,0.12
11.790000000000001,0.115
11.8,0.11
11.81,0.105
11.82,0.101
11.83,0.097
11.84,0.093
11.85,0.089
11.86,0.085
11.870000000000001,0.081
11.88,0.078
11.89,0.075
11.9,0.071
11.91,0.068
11.92,0.065
11.93,0.063
11.94,0.06
11.950000000000001,0.057
11.96,0.055
11.97,0.052
11.98,0.05
11.99,0.048
12.0,0.046
12.01,0.044
12.02,0.042
12.030000000000001,0.04
12.040000000000001,0.038
12.05,0.036
12.06,0.035
12.07,0.033
12.08,0.031
12.09,0.03
12.1,0.029
12.11,0.027
12.120000000000001,0.026
12.13,0.025
12.14,0.024
12.15,0.022
12.16,0.021
12.17,0.02
12.18,0.019
12.19,0.018
12.200000000000001,0.018
12.21,0.017
12.22,0.016
12.23,0.015
12.24,0.014
12.25,0.014
12.26,0.013
12.27,0.012
12.280000000000001,0.012
12.290000000000001,0.011
12.3,0.011
12.31,0.01
12.32,0.01
12.33,0.009
12.34,0.009
12.35,0.008
12.36,0.008
12.370000000000001,0.007
12.38,0.007
12.39,0.007
12.4,0.006
12.41,0.006
12.42,0.006
12.43,0.005
12.44,0.005
12.450000000000001,0.005
12.46,0.005
12.47,0.004
12.48,0.004
12.49,0.004
12.5,0.004
12.51,0.003
12.52,0.003
12.530000000000001,0.003
12.540000000000001,0.003
12.55,0.003
12.56,0.003
12.57,0.003
12.58,0.002
12.59,0.002
12.6,0.002
12.61,0.002
12.620000000000001,0.002
12.63,0.002
12.64,0.002
12.65,0.002
12.66,0.002
12.67,0.001
12.68,0.001
12.69,0.001
12.700000000000001,0.001
12.71,0.001
12.72,0.001
12.73,0.001
12.74,0.001
12.75,0.001
12.76,0.001
12.77,0.001
12.780000000000001,0.001
12.790000000000001,0.001
12.8,0.001
12.81,0.001
12.82,0.001
12.83,0.001
12.84,0.001
12.85,0.0
12.86,0.0
12.870000000000001,0.0
12.88,0.0
12.89,0.0
12.9,0.0
12.91,0.0
12.92,0.0
12.93,0.0
12.94,0.0
12.950000000000001,0.0
12.96,0.0
12.97,0.0
12.98,0.0
12.99,0.0
13.0,0.0
13.01,0.0
13.02,0.0
13.030000000000001,0.0
13.040000000000001,0.0
13.05,0.0
13.06,0.0
13.07,0.0
13.08,0.0
13.09,0.0
13.1,0.0
13.11,0.0
13.120000000000001,0.0
13.13,0.0
13.14,0.0
13.15,0.0
13.16,0.0
13.17,0.0
13.18,0.0
13.19,0.0
13.200000000000001,0.0
13.21,0.0
13.22,0.0
13.23,0.0
13.24,0.0
13.25,0.0
13.26,0.0
13.27,0.0
13.280000000000001,0.0
13.290000000000001,0.0
13.3,0.0
13.31,0.0
13.32,0.0
13.33,0.0
13.34,0.0
13.35,0.0
13.36,0.0
13.370000000000001,0.0
13.38,0.0
13.39,0.0
13.4,0.0
13.41,0.0
13.42,0.0
13.43,0.0
13.44,0.0
13.450000000000001,0.0
13.46,0.0
13.47,0.0
13.48,0.0
13.49,0.0
13.5,0.0
13.51,0.0
13.52,0.0
13.530000000000001,0.0
13.540000000000001,0.0
13.55,0.0
13.56,0.0
13.57,0.0
13.58,0.0
13.59,0.0
13.6,0.0
13.61,0.0
13.620000000000001,0.0
13.63,0.0
13.64,0.0
13.65,0.0
13.66,0.0
13.67,0.0
13.68,0.0
13.69,0.0
13.700000000000001,0.0
13.71,0.0
13.72,0.0
13.73,0.0
13.74,0.0
13.75,0.0
13.76,0.0
13.77,0.0
13.780000000000001,0.0
13.790000000000001,0.0
13.8,0.0
13.81,0.0
13.82,0.0
13.83,0.0
13.84,0.0
13.85,0.0
13.86,0.0
13.870000000000001,0.0
13.88,0.0
13.89,0.0
13.9,0.0
13.91,0.0
13.92,0.0
13.93,0.0
13.94,0.0
13.950000000000001,0.0
13.96,0.0
13.97,0.0
13.98,0.0
13.99,0.0
14.0,0.0
14.01,0.0
14.02,0.0
14.030000000000001,0.0
14.040000000000001,0.0
14.05,0.0
14.06,0.0
14.07,0.0
14.08,0.0
14.09,0.0
14.1,0.0
14.11,0.0
14.120000000000001,0.0
14.13,0.0
14.14,0.0
14.15,0.0
14.16,0.0
14.17,0.0
14.18,0.0
14.19,0.0
14.200000000000001,0.0
14.21,0.0
14.22,0.0
14.23,0.0
14.24,0.0
14.25,0.0
14.26,0.0
14.27,0.0
14.280000000000001,0.0
14.290000000000001,0.0
14.3,0.0
14.31,0.0
14.32,0.0
14.33,0.0
14.34,0.0
14.35,0.0
14.36,0.0
14.370000000000001,0.0
14.38,0.0
14.39,0.0
14.4,0.0
14.41,0.0
14.42,0.0
14.43,0.0
14.44,0.0
14.450000000000001,0.0
14.46,0.0
14.47,0.0
14.48,0.0
14.49,0.0
14.5,0.0
14.51,0.0
14.52,0.0
14.530000000000001,0.0
14.540000000000001,0.0
14.55,0.0
14.56,0.0
14.57,0.0
14.58,0.0
14.59,0.0
14.6,0.0
14.61,0.0
14.620000000000001,0.0
14.63,0.0
14.64,0.0
14.65,0.0
14.66,0.0
14.67,0.0
14.68,0.0
14.69,0.0
14.700000000000001,0.0
14.71,0.0
14.72,0.0
14.73,0.0
14.74,0.0
14.75,0.0
14.76,0.0
14.77,0.0
14.780000000000001,0.0
14.790000000000001,0.0
14.8,0.0
14.81,0.0
14.82,0.0
14.83,0.0
14.84,0.0
14.85,0.0
14.86,0.0
14.870000000000001,0.0
14.88,0.0
14.89,0.0
14.9,0.0
14.91,0.0
14.92,0.0
14.93,0.0
14.94,0.0
14.950000000000001,0.0
14.96,0.0
14.97,0.0
14.98,0.0
14.99,0.0
15.0,0.0
15.01,0.0
15.02,0.0
15.030000000000001,0.0
15.040000000000001,0.0
15.05,0.0
15.06,0.0
15.07,0.0
15.08,0.0
15.09,0.0
15.1,0.0
15.11,0.0
15.120000000000001,0.0
15.13,0.0
15.14,0.0
15.15,0.0
15.16,0.0
15.17,0.0
15.18,0.0
15.19,0.0
15.200000000000001,0.0
15.21,0.0
15.22,0.0
15.23,0.0
15.24,0.0
15.25,0.0
15.26,0.0
15.27,0.0
15.280000000000001,0.0
15.290000000000001,0.0
15.3,0.0
15.31,0.0
15.32,0.0
15.33,0.0
15.34,0.0
15.35,0.0
15.36,0.0
15.370000000000001,0.0
15.38,0.0
15.39,0.0
15.4,0.0
15.41,0.0
15.42,0.0
15.43,0.0
15.44,0.0
15.450000000000001,0.0
15.46,0.0
15.47,0.0
15.48,0.0
15.49,0.0
15.5,0.0
15.51,0.0
15.52,0.0
15.530000000000001,0.0
15.540000000000001,0.0
15.55,0.0
15.56,0.0
15.57,0.0
15.58,0.0
15.59,0.0
15.6,0.0
15.610000000000001,0.0
15.620000000000001,0.0
15.63,0.0
15.64,0.0
15.65,0.0
15.66,0.0
15.67,0.0
15.68,0.0
15.69,0.0
15.700000000000001,0.0
15.71,0.0
15.72,0.0
15.73,0.0
15.74,0.0
15.75,0.0
15.76,0.0
15.77,0.0
15.780000000000001,0.0
15.790000000000001,0.0
15.8,0.0
15.81,0.0
15.82,0.0
15.83,0.0
15.84,0.0
15.85,0.0
15.860000000000001,0.0
15.870000000000001,0.0
15.88,0.0
15.89,0.0
15.9,0.0
15.91,0.0
15.92,0.0
15.93,0.0
15.94,0.0
15.950000000000001,0.0
15.96,0.0
15.97,0.0
15.98,0.0
15.99,0.0
16.0,0.0
16.01,0.0
16.02,0.0
16.03,0.0
16.04,0.0
16.05,0.0
16.06,0.0
16.07,0.0
16.080000000000002,0.0
16.09,0.0
16.1,0.0
16.11,0.0
16.12,0.0
16.13,0.0
16.14,0.0
16.15,0.0
16.16,0.0
16.17,0.0
16.18,0.0
16.19,0.0
16.2,0.0
16.21,0.0
16.22,0.0
16.23,0.0
16.240000000000002,0.0
16.25,0.0
